id Payment;id Agreement;Payment number;Scheduled payment date;Actual payment date;Scheduled payment amount;Actual payment amount
ffb86d8b-939d-ed11-aad1-000d3ab78055;de8ab6d7-919d-ed11-aad1-000d3ab78055;2;15.07.2023;15.07.2023;3890;3890
9f8c687a-62ed-ed11-8849-000d3aba31a6;dedd6d74-62ed-ed11-8849-000d3aba31a6;2;15.07.2023;12.07.2023;6900;6900
c32ed1b6-d1a6-ed11-aad1-000d3ab7827c;df1fd4b0-d1a6-ed11-aad1-000d3ab7827c;2;15.07.2023;01.07.2023;6100;6100
5370386b-1120-ee11-8380-f446b5162092;df6f386b-1120-ee11-8380-f446b5162092;1;05.07.2023;05.07.2023;3000;3000
878a6f8d-2bdd-ed11-a7c6-000d3aba3dad;df896f8d-2bdd-ed11-a7c6-000d3aba3dad;2;15.07.2023;10.07.2023;19400;19400
72af4e1c-d027-ee11-8381-ba5c733cbf1f;dfe7d315-d027-ee11-8381-ba5c733cbf1f;1;21.07.2023;21.07.2023;45700;45700
c90c6fa7-42e7-ed11-a7c6-000d3ab699fb;e0776ca1-42e7-ed11-a7c6-000d3ab699fb;2;15.07.2023;12.07.2023;6900;6900
8b9d2a53-68bf-ed11-83ff-000d3ab1f7e2;e09c2a53-68bf-ed11-83ff-000d3ab1f7e2;2;15.07.2023;10.07.2023;6800;6800
8b9f1dc6-8a19-ee11-8f6d-000d3ab78055;e09e1dc6-8a19-ee11-8f6d-000d3ab78055;1;03.07.2023;03.07.2023;39000;39000
f3d407e0-ad19-ee11-8f6d-000d3aba3c86;e09e1dc6-8a19-ee11-8f6d-000d3ab78055;2;03.07.2023;03.07.2023;6500;6500
3520722a-6117-ee11-8f6d-000d3ab78251;e0b89bc2-6017-ee11-8f6d-000d3ab78251;2;09.07.2023;08.07.2023;22900;22900
d0ef566e-f0e8-ed11-8849-000d3ab6d792;e16c5768-f0e8-ed11-8849-000d3ab6d792;2;02.07.2023;23.05.2023;65100;65100
7db5c88e-fdc6-ed11-b597-000d3ab7d13d;e1b4c88e-fdc6-ed11-b597-000d3ab7d13d;2;15.07.2023;07.07.2023;2153;2153
566e5625-e7e4-ed11-a7c7-000d3aba3c86;e2205e1f-e7e4-ed11-a7c7-000d3aba3c86;2;15.07.2023;11.07.2023;3000;3000
fe6067c2-3113-ee11-8f6d-000d3aba1d28;e25f67c2-3113-ee11-8f6d-000d3aba1d28;2;15.07.2023;13.07.2023;10300;10300
736a00be-d6f4-ed11-8849-000d3ab7996e;e26900be-d6f4-ed11-8849-000d3ab7996e;1;18.07.2023;;3000;
fb6f42f1-93f8-ed11-8849-0022489f3c43;e2ba47eb-93f8-ed11-8849-0022489f3c43;2;15.07.2023;01.07.2023;2800;2800
6bce0ebe-15e1-ed11-a7c7-000d3aba36b2;e2cd0ebe-15e1-ed11-a7c7-000d3aba36b2;2;15.07.2023;;7486;
5b98dd19-79a4-ed11-aad1-000d3ab7d13d;e2ede213-79a4-ed11-aad1-000d3ab7d13d;2;15.07.2023;12.07.2023;10900;10900
5ef20f93-5726-ee11-8381-ba5c733cbf1f;e2f10f93-5726-ee11-8381-ba5c733cbf1f;1;19.07.2023;;130200;
c84e8347-b327-ee11-8382-cbacdae109f5;e2f10f93-5726-ee11-8381-ba5c733cbf1f;1;21.07.2023;21.07.2023;130200;130200
0202dad0-2b9e-ed11-aad1-000d3ab9cef5;e300dad0-2b9e-ed11-aad1-000d3ab9cef5;2;15.07.2023;16.07.2023;3700;3700
f9d59503-18fe-ed11-8f6e-000d3ab78251;e3389dfd-17fe-ed11-8f6e-000d3ab78251;2;15.07.2023;;6545;
7b46a6b9-9615-ee11-8f6d-000d3aba36b2;e345a6b9-9615-ee11-8f6d-000d3aba36b2;2;15.07.2023;14.07.2023;4000;4000
3dbd710d-b9fe-ed11-8f6e-000d3ab7996e;e3737907-b9fe-ed11-8f6e-000d3ab7996e;2;15.07.2023;14.07.2023;1900;1900
5eed3412-91b3-ed11-83ff-000d3ab78055;e3eb3412-91b3-ed11-83ff-000d3ab78055;2;15.07.2023;07.07.2023;6850;6850
3d8c7989-2127-ee11-8381-ba5c733cbf1f;e3f47c83-2127-ee11-8381-ba5c733cbf1f;1;20.07.2023;21.07.2023;9864;9864
5f7449a6-5e1e-ee11-8381-cf5704729b95;e47349a6-5e1e-ee11-8381-cf5704729b95;1;09.07.2023;;21000;
daac175b-691e-ee11-8380-f446b5162092;e47349a6-5e1e-ee11-8381-cf5704729b95;1;09.07.2023;09.07.2023;21000;21000
9177a08e-e623-ee11-8381-ba5c733cbf1f;e476a08e-e623-ee11-8381-ba5c733cbf1f;1;16.07.2023;17.07.2023;7250;7250
8d4ad0f1-dcc3-ed11-83ff-000d3aba3963;e4f9d7eb-dcc3-ed11-83ff-000d3aba3963;2;15.07.2023;14.07.2023;3000;3000
bda928cc-59d8-ed11-a7c7-000d3addca62;e4fa2dc6-59d8-ed11-a7c7-000d3addca62;2;15.07.2023;12.07.2023;3700;3700
6119fb4f-7f19-ee11-8f6d-000d3ab78055;e518fb4f-7f19-ee11-8f6d-000d3ab78055;1;03.07.2023;03.07.2023;6000;6000
a8cc2583-14f4-ed11-8849-000d3aba1742;e54b217d-14f4-ed11-8849-000d3aba1742;2;15.07.2023;02.07.2023;2625;2625
a14be9ca-1120-ee11-8380-f446b5162092;e567f1c4-1120-ee11-8380-f446b5162092;1;07.07.2023;11.07.2023;4400;4400
6946874d-a7e5-ed11-a7c7-000d3ab7d824;e5f38e47-a7e5-ed11-a7c7-000d3ab7d824;2;15.07.2023;;6550;
09f29e0b-3fe0-ed11-a7c6-000d3ab1f7e2;e66da605-3fe0-ed11-a7c6-000d3ab1f7e2;2;15.07.2023;17.07.2023;6150;6150
90adecc8-9e24-ee11-8381-ba5c733cbf1f;e6d4f2c2-9e24-ee11-8381-ba5c733cbf1f;1;17.07.2023;18.07.2023;76100;76100
5b2b4553-1120-ee11-8380-f446b5162092;e72a4553-1120-ee11-8380-f446b5162092;1;07.07.2023;07.07.2023;6000;6000
22234a10-5129-ee11-8381-ba5c733cbf1f;e72ce773-5029-ee11-8382-cbacdae109f5;0;23.07.2023;23.07.2023;500;500
7918b417-9ba0-ed11-aad1-000d3aba3c86;e7a3b411-9ba0-ed11-aad1-000d3aba3c86;2;15.07.2023;13.07.2023;4500;4500
5babd0e2-1120-ee11-8380-f446b5162092;e7aad0e2-1120-ee11-8380-f446b5162092;1;07.07.2023;08.07.2023;6000;6000
1d3e295b-27eb-ed11-8849-000d3ab7889f;e7b33055-27eb-ed11-8849-000d3ab7889f;2;15.07.2023;05.07.2023;6825;6825
c18aa8ff-09da-ed11-a7c7-000d3ab7d13d;e7b9a6f9-09da-ed11-a7c7-000d3ab7d13d;2;15.07.2023;10.07.2023;4900;4900
e6b81e28-40f5-ec11-bb3d-000d3ab07bd6;e7e5af47-37f5-ec11-bb3d-000d3ab03efa;2;15.07.2023;06.07.2023;3075;3075
6fe7df07-d1ff-ed11-8f6e-000d3ab7996e;e7e6df07-d1ff-ed11-8f6e-000d3ab7996e;2;15.07.2023;15.07.2023;9200;9200
c5f61842-3ec3-ed11-83ff-000d3aba31a6;e7f51842-3ec3-ed11-83ff-000d3aba31a6;2;15.07.2023;18.07.2023;6675;6675
434f0e77-bb19-ee11-8f6d-000d3ab78055;e8150a71-bb19-ee11-8f6d-000d3ab78055;1;03.07.2023;03.07.2023;16000;16000
6e3737ef-2ece-ed11-b597-000d3ab79002;e821d06d-2ece-ed11-b597-000d3ab79002;2;15.07.2023;12.07.2023;3940;3940
e5ae9b0b-0782-ed11-81ad-000d3ab7d824;e85ba305-0782-ed11-81ad-000d3ab7d824;2;15.07.2023;;1600;
2769227b-c421-ee11-8381-ba5c733cbf1f;e85ba305-0782-ed11-81ad-000d3ab7d824;2;14.07.2023;14.07.2023;5893;-5893
043b8141-c209-ee11-8f6e-000d3ab7d13d;e88e863b-c209-ee11-8f6e-000d3ab7d13d;2;15.07.2023;14.07.2023;4000;4000
4cb3d582-fdc6-ed11-b597-000d3ab7d13d;e8e6c77c-fdc6-ed11-b597-000d3ab7d13d;2;15.07.2023;07.07.2023;6000;6000
c6894fc3-6525-ee11-8381-ba5c733cbf1f;e90b47bd-6525-ee11-8381-ba5c733cbf1f;1;18.07.2023;18.07.2023;3000;3000
9abb4b30-d8f4-ed11-8849-0022489f3c43;e930402a-d8f4-ed11-8849-0022489f3c43;1;18.07.2023;18.05.2023;3000;3000
a8bb4b30-d8f4-ed11-8849-0022489f3c43;e930402a-d8f4-ed11-8849-0022489f3c43;2;17.07.2023;05.06.2023;98000;98000
7c55ab9c-32e7-ed11-a7c6-000d3aba33a3;e954ab9c-32e7-ed11-a7c6-000d3aba33a3;2;15.07.2023;09.07.2023;6900;6900
791eaf81-dd1b-ee11-8381-cf5704729b95;e975906f-dd1b-ee11-8381-cf5704729b95;1;06.07.2023;06.07.2023;25200;25200
ac96e68c-4510-ee11-8f6d-000d3ad8e94d;e982e986-4510-ee11-8f6d-000d3ad8e94d;2;15.07.2023;16.07.2023;3200;3200
ef05153a-1bec-ed11-8849-000d3ab7996e;e9891734-1bec-ed11-8849-000d3ab7996e;2;15.07.2023;20.07.2023;5625;5625
9aaebd36-9516-ee11-8f6d-000d3ab79002;e9adbd36-9516-ee11-8f6d-000d3ab79002;2;15.07.2023;18.07.2023;4000;4000
274a06bd-8317-ee11-8f6d-000d3ad8e94d;e9fe0db7-8317-ee11-8f6d-000d3ad8e94d;2;02.07.2023;01.07.2023;53900;53900
7a7d3693-8121-ee11-8382-cbacdae109f5;ea979cae-1e17-ee11-8f6d-000d3ab790d2;2;14.07.2023;17.07.2023;19500;-19500
1e792f77-db1b-ee11-8380-f446b5162092;eaa91b6b-db1b-ee11-8380-f446b5162092;1;06.07.2023;08.07.2023;4000;4000
dbc616f0-f6e1-ed11-a7c7-000d3addca62;eac516f0-f6e1-ed11-a7c7-000d3addca62;2;15.07.2023;03.07.2023;5187;5187
6a0c0ca7-7421-ee11-8380-f446b5162092;eb0b0ca7-7421-ee11-8380-f446b5162092;1;13.07.2023;13.07.2023;3000;3000
b62cb197-0b23-ee11-8382-cbacdae109f5;eb2bb197-0b23-ee11-8382-cbacdae109f5;1;15.07.2023;15.07.2023;59600;59600
275e8d91-2db1-ed11-83ff-000d3ab7996e;eb3a7d8b-2db1-ed11-83ff-000d3ab7996e;2;15.07.2023;02.07.2023;5500;5500
ff7e99ed-d66f-ed11-9561-000d3ab6804f;eb9b97e7-d66f-ed11-9561-000d3ab6804f;2;01.07.2023;01.07.2023;1990;1990
61c59b95-5c1f-ee11-8380-f446b5162092;ebc49b95-5c1f-ee11-8380-f446b5162092;1;10.07.2023;11.07.2023;8700;8700
93fc72df-6a28-ee11-8382-cbacdae109f5;ebfb72df-6a28-ee11-8382-cbacdae109f5;1;22.07.2023;22.07.2023;8200;8200
54764f67-2d26-ee11-8381-ba5c733cbf1f;ec362961-2d26-ee11-8381-ba5c733cbf1f;1;19.07.2023;19.07.2023;5400;5400
83aad0e2-1120-ee11-8380-f446b5162092;ec66d7dc-1120-ee11-8380-f446b5162092;1;07.07.2023;21.07.2023;3000;3000
1f5818d8-bce2-ed11-a7c7-000d3aba1742;ecb51dd2-bce2-ed11-a7c7-000d3aba1742;2;15.07.2023;12.07.2023;6225;6225
e43d98a3-5bc3-ed11-83ff-000d3ab7889f;ecbc487a-59c3-ed11-83ff-000d3ab7889f;2;15.07.2023;20.07.2023;5788;5788
02e8cf6b-4f17-ee11-8f6d-000d3ab6d792;ed01bb65-4f17-ee11-8f6d-000d3ab6d792;2;15.07.2023;21.07.2023;6800;6800
6121ded6-1120-ee11-8380-f446b5162092;ed20ded6-1120-ee11-8380-f446b5162092;1;07.07.2023;21.07.2023;3000;3000
24fb2c1a-9e98-ed11-aad0-000d3ad8e94d;ed444d4c-9c98-ed11-aad0-000d3ad8e94d;2;15.07.2023;10.07.2023;5220;5220
09ad7c99-2bdd-ed11-a7c6-000d3aba3dad;ed926c93-2bdd-ed11-a7c6-000d3aba3dad;2;15.07.2023;10.07.2023;10200;10200
61a75e0f-120d-ee11-8f6e-000d3aba33a3;eda65e0f-120d-ee11-8f6e-000d3aba33a3;2;15.07.2023;13.07.2023;6225;6225
6b06f294-7421-ee11-8380-f446b5162092;ee05f294-7421-ee11-8380-f446b5162092;1;13.07.2023;13.07.2023;3000;3000
624914a1-1120-ee11-8380-f446b5162092;ee4814a1-1120-ee11-8380-f446b5162092;1;05.07.2023;05.07.2023;28000;28000
156c4348-7292-ed11-aad0-000d3ab88280;ee5a4642-7292-ed11-aad0-000d3ab88280;2;15.07.2023;14.07.2023;7500;7500
4bfe5676-80db-ed11-a7c7-000d3ab790d2;ee785b70-80db-ed11-a7c7-000d3ab790d2;2;15.07.2023;23.07.2023;3700;3700
acd97c34-31bf-ed11-83ff-000d3ab1f7e2;eed87c34-31bf-ed11-83ff-000d3ab1f7e2;2;15.07.2023;;4590;
6f5aeef3-65f2-ed11-8849-000d3aba3c86;eef5f5ed-65f2-ed11-8849-000d3aba3c86;2;15.07.2023;06.07.2023;6225;6225
19269f14-e226-ee11-8382-cbacdae109f5;ef85a983-3a43-ed11-bba3-000d3ab7d13d;2;20.07.2023;20.07.2023;1990;1990
96216846-31bf-ed11-83ff-000d3ab1f7e2;efd16f40-31bf-ed11-83ff-000d3ab1f7e2;2;15.07.2023;;4590;
ce7562a5-9920-ee11-8381-cf5704729b95;efef699f-9920-ee11-8381-cf5704729b95;1;12.07.2023;12.07.2023;25200;25200
dae4fed7-0810-ee11-8f6d-000d3ab1f7e2;f01804d2-0810-ee11-8f6d-000d3ab1f7e2;2;15.07.2023;10.07.2023;6225;6225
5f130dbd-a5ab-ed11-aad0-000d3addca62;f06012b7-a5ab-ed11-aad0-000d3addca62;2;15.07.2023;;4100;
30130dbd-a5ab-ed11-aad0-000d3addca62;f06012b7-a5ab-ed11-aad0-000d3addca62;2;10.07.2023;12.07.2023;40000;40000
b4d93451-2ebc-ed11-83ff-000d3ad8e94d;f0873c4b-2ebc-ed11-83ff-000d3ad8e94d;2;15.07.2023;14.07.2023;7800;7800
78df2ecb-3a17-ee11-8f6d-0022489f3c43;f0de2ecb-3a17-ee11-8f6d-0022489f3c43;1;03.07.2023;;42900;
638665d7-bf19-ee11-8f6d-0022489f3c43;f0de2ecb-3a17-ee11-8f6d-0022489f3c43;2;15.07.2023;;6900;
c4cd04d2-f917-ee11-8f6d-000d3aba33a3;f0de2ecb-3a17-ee11-8f6d-0022489f3c43;2;01.07.2023;01.07.2023;5666;5666
72e98428-4228-ee11-8382-cbacdae109f5;f0e88428-4228-ee11-8382-cbacdae109f5;1;22.07.2023;22.07.2023;3000;3000
5aa03f8d-8f24-ee11-8381-ba5c733cbf1f;f1114887-8f24-ee11-8381-ba5c733cbf1f;1;17.07.2023;17.07.2023;21000;21000
9eee9475-3826-ee11-8381-ba5c733cbf1f;f1a98d6f-3826-ee11-8381-ba5c733cbf1f;1;19.07.2023;19.07.2023;5400;5400
51c731cb-f514-ee11-8f6d-000d3ab88280;f1b534c5-f514-ee11-8f6d-000d3ab88280;2;15.07.2023;11.07.2023;8600;8600
1b3b21ae-8ae3-ed11-a7c6-000d3aba3138;f1c921a8-8ae3-ed11-a7c6-000d3aba3138;2;15.07.2023;15.07.2023;6675;6675
dee7d035-ba27-ee11-8381-ba5c733cbf1f;f1ccbe2f-ba27-ee11-8381-ba5c733cbf1f;1;21.07.2023;21.07.2023;25200;25200
403a5028-7f16-ee11-8f6c-000d3ab6804f;f2385028-7f16-ee11-8f6c-000d3ab6804f;2;15.07.2023;02.07.2023;9900;9900
ec588d23-1927-ee11-8381-ba5c733cbf1f;f257781d-1927-ee11-8381-ba5c733cbf1f;1;20.07.2023;20.07.2023;4000;4000
d68472fd-93ea-ed11-8849-000d3ab78055;f27575f7-93ea-ed11-8849-000d3ab78055;2;15.07.2023;21.07.2023;5100;5100
d5f1b392-74f5-ed11-8849-000d3ab9cef5;f2d0a38c-74f5-ed11-8849-000d3ab9cef5;2;15.07.2023;04.07.2023;6225;6225
bea9d8ae-41c2-ed11-83ff-000d3aba31a6;f335d9a8-41c2-ed11-83ff-000d3aba31a6;2;15.07.2023;15.07.2023;3000;3000
679ec5fa-1120-ee11-8380-f446b5162092;f39dc5fa-1120-ee11-8380-f446b5162092;1;06.07.2023;07.07.2023;3000;3000
04ce5fbc-29bf-ed11-83ff-000d3ab1f7e2;f3cc5fbc-29bf-ed11-83ff-000d3ab1f7e2;2;15.07.2023;;4590;
ec3f295b-27eb-ed11-8849-000d3ab7889f;f43e295b-27eb-ed11-8849-000d3ab7889f;2;15.07.2023;05.07.2023;6825;6825
156996d2-1c26-ee11-8381-ba5c733cbf1f;f48599cc-1c26-ee11-8381-ba5c733cbf1f;1;19.07.2023;21.07.2023;21000;21000
36e7aa1a-62d5-ed11-a7c7-000d3aba3dad;f4a3b214-62d5-ed11-a7c7-000d3aba3dad;2;15.07.2023;12.07.2023;3700;3700
20096a13-b9fe-ed11-8f6e-000d3ab7996e;f5076a13-b9fe-ed11-8f6e-000d3ab7996e;2;15.07.2023;14.07.2023;1900;1900
3500a9de-721d-ee11-8381-cf5704729b95;f550b2d8-721d-ee11-8381-cf5704729b95;1;08.07.2023;08.07.2023;25200;25200
5cc501b3-1120-ee11-8380-f446b5162092;f58606ad-1120-ee11-8380-f446b5162092;1;05.07.2023;07.07.2023;4400;4400
b6ccd036-67f5-ed11-8849-000d3ab7889f;f5cbd036-67f5-ed11-8849-000d3ab7889f;2;15.07.2023;18.07.2023;5563;5563
f7ea5d42-e5fa-ed11-8849-000d3ab7996e;f5e85d42-e5fa-ed11-8849-000d3ab7996e;2;15.07.2023;01.07.2023;3500;3500
bf474642-db9c-ed11-aad1-000d3ab1f7e2;f5e94d3c-db9c-ed11-aad1-000d3ab1f7e2;2;15.07.2023;;2556;
acfa6ae6-e0a7-ed11-aad1-000d3ab7827c;f5f96ae6-e0a7-ed11-aad1-000d3ab7827c;2;15.07.2023;15.07.2023;6500;6500
58607d2e-31bf-ed11-83ff-000d3ab1f7e2;f6448028-31bf-ed11-83ff-000d3ab1f7e2;2;15.07.2023;;4590;
835b1b26-57f2-ed11-8849-000d3aba1d28;f65a1220-57f2-ed11-8849-000d3aba1d28;2;15.07.2023;07.07.2023;6675;6675
76ece286-d709-ee11-8f6e-000d3aba1742;f6ebe286-d709-ee11-8f6e-000d3aba1742;2;15.07.2023;10.07.2023;10400;10400
88f71531-9cf5-ed11-8849-000d3ab7996e;f6f61531-9cf5-ed11-8849-000d3ab7996e;2;15.07.2023;21.07.2023;2625;2625
c247831c-cdf7-ed11-8849-0022489f3c43;f746831c-cdf7-ed11-8849-0022489f3c43;2;15.07.2023;02.07.2023;6675;6675
8952735c-5217-ee11-8f6d-000d3aba3dad;f751735c-5217-ee11-8f6d-000d3aba3dad;2;15.07.2023;07.07.2023;38969;38969
84785b70-80db-ed11-a7c7-000d3ab790d2;f7775b70-80db-ed11-a7c7-000d3ab790d2;2;15.07.2023;23.07.2023;3700;3700
67f4c51d-0627-ee11-8382-cbacdae109f5;f7f3c51d-0627-ee11-8382-cbacdae109f5;1;20.07.2023;20.07.2023;106400;106400
c873ab39-3410-ee11-8f6d-000d3ab7889f;f834648c-33b1-ed11-83ff-000d3aba3c86;2;15.07.2023;14.07.2023;11760;11760
90d06f40-31bf-ed11-83ff-000d3ab1f7e2;f885773a-31bf-ed11-83ff-000d3ab1f7e2;2;15.07.2023;;4590;
29b4fe68-6c04-ee11-8f6e-000d3ab7889f;f8b2fe68-6c04-ee11-8f6e-000d3ab7889f;2;15.07.2023;19.07.2023;11600;11600
51dda7ae-029c-ed11-aad1-000d3aba31a6;f906a6a8-029c-ed11-aad1-000d3aba31a6;2;15.07.2023;10.07.2023;1835;1835
8508107b-4014-ee11-8f6d-000d3ab88280;f907107b-4014-ee11-8f6d-000d3ab88280;2;15.07.2023;11.07.2023;8600;8600
74ec7255-6feb-ed11-8849-000d3aba1d28;f9eb7255-6feb-ed11-8849-000d3aba1d28;2;15.07.2023;;6900;
1a3fee8c-d709-ee11-8f6e-000d3aba1742;f9ece286-d709-ee11-8f6e-000d3aba1742;2;15.07.2023;10.07.2023;10400;10400
67189078-4917-ee11-8f6d-000d3ab699fb;fa179078-4917-ee11-8f6d-000d3ab699fb;2;15.07.2023;19.07.2023;4668;4667
7046a618-b020-ee11-8380-f446b5162092;fa45a618-b020-ee11-8380-f446b5162092;1;12.07.2023;13.07.2023;57600;57600
926a52aa-80e2-ed11-a7c7-000d3ab7d824;fa6952aa-80e2-ed11-a7c7-000d3ab7d824;2;15.07.2023;12.07.2023;16600;16600
c86c95e2-eead-ed11-aad0-000d3ad8e94d;fa6b95e2-eead-ed11-aad0-000d3ad8e94d;2;15.07.2023;17.07.2023;4217;4217
7844ca82-7421-ee11-8380-f446b5162092;fadc846f-7421-ee11-8380-f446b5162092;1;13.07.2023;13.07.2023;3000;3000
677faa21-2a10-ee11-8f6d-000d3ab7996e;fb0d6d1b-2a10-ee11-8f6d-000d3ab7996e;1;03.07.2023;;6175;
7c7faa21-2a10-ee11-8f6d-000d3ab7996e;fb0d6d1b-2a10-ee11-8f6d-000d3ab7996e;2;15.07.2023;;6675;
d0697bf5-d320-ee11-8381-cf5704729b95;fb0d6d1b-2a10-ee11-8f6d-000d3ab7996e;2;12.07.2023;12.07.2023;500;-500
6f5dcaf4-1120-ee11-8380-f446b5162092;fb5ccaf4-1120-ee11-8380-f446b5162092;1;06.07.2023;07.07.2023;3000;3000
7bd2a1c7-2ab5-ed11-83ff-000d3ab7996e;fb86a9c1-2ab5-ed11-83ff-000d3ab7996e;2;15.07.2023;15.07.2023;3300;3300
19d376aa-29bf-ed11-83ff-000d3ab1f7e2;fbd176aa-29bf-ed11-83ff-000d3ab1f7e2;2;15.07.2023;;4590;
b1d64156-39ce-ed11-b597-000d3aba3963;fc103450-39ce-ed11-b597-000d3aba3963;2;15.07.2023;08.07.2023;2625;2625
0e218953-a7e5-ed11-a7c7-000d3ab7d824;fc46874d-a7e5-ed11-a7c7-000d3ab7d824;2;15.07.2023;;2500;
969f5bff-07cc-ed11-b597-000d3ab7d13d;fc9e5bff-07cc-ed11-b597-000d3ab7d13d;2;15.07.2023;05.07.2023;3900;3900
525137cd-8313-ee11-8f6d-000d3ab9cef5;fcd937c7-8313-ee11-8f6d-000d3ab9cef5;2;15.07.2023;15.07.2023;6240;6240
a98659cc-1926-ee11-8381-ba5c733cbf1f;fce760c6-1926-ee11-8381-ba5c733cbf1f;1;19.07.2023;19.07.2023;44900;44900
5438bbdc-bcae-ed11-aad0-000d3aba3138;fcefc2d6-bcae-ed11-aad0-000d3aba3138;2;15.07.2023;01.07.2023;3300;3300
f7431c74-bdfb-ed11-8849-000d3ab7996e;fcf8236e-bdfb-ed11-8849-000d3ab7996e;2;15.07.2023;02.07.2023;21800;21800
ff3b8b41-9c24-ee11-8381-ba5c733cbf1f;fd3a8b41-9c24-ee11-8381-ba5c733cbf1f;1;17.07.2023;18.07.2023;3000;3000
6fce0a9f-5726-ee11-8381-ba5c733cbf1f;fd430899-5726-ee11-8381-ba5c733cbf1f;1;19.07.2023;;130200;
51519f43-b327-ee11-8381-ba5c733cbf1f;fd430899-5726-ee11-8381-ba5c733cbf1f;1;21.07.2023;21.07.2023;130200;130200
7b6f4614-a019-ee11-8f6d-000d3ab7889f;fd6e4614-a019-ee11-8f6d-000d3ab7889f;1;03.07.2023;03.07.2023;19000;19000
6d5e8607-930b-ee11-8f6e-000d3ab7827c;fd8e0801-930b-ee11-8f6e-000d3ab7827c;2;15.07.2023;03.07.2023;3200;3200
82abe02e-81f8-ed11-8849-000d3ab78055;fdaae02e-81f8-ed11-8849-000d3ab78055;1;23.07.2023;23.05.2023;3000;3000
91abe02e-81f8-ed11-8849-000d3ab78055;fdaae02e-81f8-ed11-8849-000d3ab78055;2;22.07.2023;23.06.2023;54500;54500
9215d56f-8019-ee11-8f6d-000d3ab6d792;fdaae02e-81f8-ed11-8849-000d3ab78055;2;07.07.2023;07.07.2023;3000;-3000
64733545-cc19-ee11-8f6d-000d3ad8e94d;fe253d3f-cc19-ee11-8f6d-000d3ad8e94d;1;03.07.2023;04.07.2023;65800;65800
487c9196-82be-ed11-83ff-000d3ab1f7e2;fe6c8890-82be-ed11-83ff-000d3ab1f7e2;2;15.07.2023;12.07.2023;5980;5980
435381d3-8128-ee11-8381-ba5c733cbf1f;fe7a87cd-8128-ee11-8381-ba5c733cbf1f;1;22.07.2023;23.07.2023;28000;28000
ab5ccaf4-1120-ee11-8380-f446b5162092;ff29c9ee-1120-ee11-8380-f446b5162092;1;06.07.2023;06.07.2023;14000;14000
a32e7cab-13c4-ed11-83ff-000d3ab78055;ff2d7cab-13c4-ed11-83ff-000d3ab78055;2;15.07.2023;14.07.2023;1800;1800
